id,app_id,content,author_id,is_positive
167287907,440,"plz fix the bot problem, god damn it!",76561199071894139,Negative
165440247,240,Bundislager,76561197981630898,Positive
168960975,620,yumngy blue goo,76561199198430006,Positive
170343896,620,gud,76561199022184736,Positive
135305274,300,,76561197966334750,Positive
180950143,730,GOOD GAME but a lot of cheaters,76561199636620842,Positive
98093320,400,i keep getting headaches please help,76561199099359949,Negative
120984753,570,"a lot can be improved. but over all else im surprised there is a virus that keeps disconnecting my system and disabling my wifi, i did not think dota 2 would have gone that far to mess with someone, its all been verified. happens only with dota 2 no other game... imagine installing virus through steam on selected people...

anyway about the game.
but it straight out toxic environment.
especially sea server and i don't think other regions are any better.
i mean if you want to be a toxic player that's fine but there is no line that differentiates that. its all mixed up.
for example the reporting system, the smurfs, these are common problems that have existed from day 1. 
alot can be done to improve these conditions but maybe its not profitable to dota 2.
i mean people openly boost accounts buy and sell them.
half the people dont even know how to mute forget reporting.
what if you want a very fine gaming experience?? you wont get that here even though you may love the game.",76561198320766227,Negative
39644023,550,It's a great AI.,76561198078160834,Negative
179060816,550,great,76561199743602930,Positive
135558054,10,childhood,76561197961231173,Positive
72203810,130,good,76561198253220632,Positive
92581081,30,"We set out in the morning, warily checking windows, corners, anywhere the Germans could spring a trap or an ambush.

Johannson was in the lead, Garand at the ready and bayonet fixed improperly. Rook was shadowing him, double checking each spot that Johannson had checked before. I was in the middle with Peters and his trusty sniper rifle, carrying the M2 Browning. And Stewart was in the rear, covering our backs with his Thompson at the ready.

The others had been glancing uncertainly at the MG I held in my hands, but I quickly dismissed the growing fear as they were undoubtly only nervous about a rookie with such a powerful weapon.

It was quiet. Too quiet.

The bridge we had set out to capture was undefended, and we quickly set up a defensive position in case a German patrol stumbled upon us.

The sound started as a low rumble. We looked around, at each other, confused as to why the ground was shaking. It got louder, and we could soon hear the sound of people yelling. We readied our weapons, getting ready for the enemy to throw a grenade or fire a Panzerschreck.

But nothing could prepare us for what happened next.

A giant tide of German soldiers, all carrying trench shovels and primed Steilhandgranates in their hands, came around the corner, rushing at us screaming at the top of their lungs.

We opened fire, but there were too many and we were quickly overrun.

Stewart was the first to go, having gotten overzealous with his Thompson. He had managed to push the wave of Germans back, when they surrounded him and began pummeling him to death with their shovels.

One of them, holding a grenade, charged Rook and Johannson from behind. They never saw it coming.

By now, it was only me and Peters, him firing his sniper rifle with reckless abandon. Running out of ammo, Peters quickly pulled out his M1911 and managed to squeeze off a few shots, but it wasn't long before he too was buried under the mass of grey and black.

I was cornered, MG propped up against an overturned cart while I mowed down soldier after soldier, spent casings flying everywhere. From out of nowhere, a fist collided with my face and I blacked out.

Waking up, I found I was tied down to a chair in a pitch black room. The only thing visible was a glowing box directly in front of me with words written on it. Squinting my eyes, I barely made out the small, black letters.

The box read:

Kicked from server. Reason: lol dont use MG skrub",76561197985924393,Positive
167025679,440,"#Fixtf2

Team Fortress 2 has been riddled with bots for 5 years now, enough is enough.

Valve will have to fix TF2 or their reputation as a company will fail.",76561198412392119,Negative
152450749,280,"good game
 10/10 
no glitches
perfect game
change my life",76561199149230217,Positive
175304780,730,i want to refund my 187 hours,76561199586289604,Negative
166777460,440,"This game is amazing. It has insanely fun gameplay and a dedicated fanbase, but the game is plagued with a severe botting problem preventing many plays from new to seasoned veterans from enjoying the game, that needs to be taken into action by Valve.",76561199028395696,Negative
168170298,570,"I remember back then u can go crazy on those arcade mode since the skills kept changing and some are just batshit crazy.
But now no need for that since they kept changing the game's map, meta and skills.
Welcome to [h3] DOTA 3 [/h3].",76561198151607053,Negative
57255526,100,nice to play,76561197978125728,Positive
100812211,550,This game was amazing when it was released but now the community is extremely toxic. I wouldn't recommend buying this game for any newcomers.,76561197989505358,Negative
76316702,130,i like the color blue,76561198327488506,Positive
24488899,20,Since TF2 become shit it's time to go back to good old classic,76561198063812366,Positive
136545479,130,"Eh, kinda just feels like I’m going through the motions. Resonance cascade, try to escape, end up in Xen. Doesn’t add any new enemies or mechanics, and even removes a lot of stuff added in Opposing Force, so it just feels like a major step backwards. For the most part, you can run through it mindlessly, and unlike Opposing Force or even the original game, plenty of health and ammo is provided to you, making it not much of a challenge. It also feels a lot buggier than the other two entries in the series.",76561198060605471,Negative
96091963,300,1337,76561198018680056,Positive
106093987,320,is ok,76561198035153107,Positive
133308283,570,trash,76561198197832254,Negative
130089126,570,"the question was, would i recommend this game. I wouldn't recommend half the games I play to anyone that I liked. I don't want people to go through what I go through in these games. These games are all full of sweats and unless ur a sweat like me, you wont have fun. I DON'T EVEN HAVE FUN WHEN I SWEAT! On apex ill pull in 10-15 kills and have 2/4k dmg and my heart will be pounding from all the stress and pressure on me from having to carry! It isn't fun anymore, gaming isnt fun anymore. dont play dota",76561198212581668,Negative
128724432,570,"if you like to gamble on having a good time or not, oh boy is this the game for you.
15% of games will be enjoyable, the rest will be ruined by a single person having a bad day, or it will be a stomp one way or another.",76561198942429028,Negative
141910502,10,"This game brought me to steam about 20 years ago, good times.",76561197963138147,Positive
126746786,10,"THE GOAT , THE GODFATHER OF ALL CS's! thank you for all these years you may rest in peace now :')",76561198042230922,Positive
22735324,320,"Get in to about 24 hours of gameplay then you get bored and never touch it again, terrible",76561198091993008,Negative
38974477,320,I recommend this game but be careful because on the popular servers there are so many cheaters,76561198308284888,Positive
176256592,380,its awesome,76561199222282338,Positive
178518291,620,"It's very rare that I replay a story-driven game, because I never feel the same way as I did on the first playthrough. Portal 2 is an exception.

The environments, the characters, the writing, it's all so good. Even though I know the solutions to most of the puzzles by heart, I still keep coming back. At the time of writing, I've played through about five times. Every time I start the game up, it feels like coming home to an old friend. It's such a great stress-reliever as well. And yes, I always tear up a little bit at the end.

10/10, one of my favourite games.",76561198364035415,Positive
120670815,10,e clasna,76561198992496364,Positive
135193646,10,good game,76561197975208082,Positive
177113321,730,,76561198879645816,Negative
179575131,730,"The game is very beautiful, but there are many errors and cheaters. Even if you buy the prime, there are many cheaters and the price of the game is exaggerated.",76561199567887028,Positive
28004605,280,"I haven't played too much, but the game is already full of small details that just improve the atmosphere so much. I love this game so far, 10/10.",76561198324262312,Positive
32242998,630,"Got it for tf2, but it was actually a fun little adventure.",76561198129961064,Positive
141524707,280,"Still holds up today. And, it's not even that difficult!",76561199195916733,Positive
23770113,20,"This game is shit,sorry TFC fans but realy shity game cause  scout's have SMG,shotgun,crowbar  and most important thing is double jump  scout cannot double jump and realy bad.  Spy worst class in the Team fortress classic  because  while invisible he can't move ,sry",76561198146899317,Negative
39139490,360,this game seems to be dead to the point where servers that accualy have players have an admin(owner) abusing his powers... its just not fun.,76561198137625449,Negative
168815527,240,good game :),76561199623863179,Positive
21829445,220,"Highly overrated.

Sure, it may have been good for it's time, but I'd honestly rather play flash games. The story is very bland, the shooting is horse shit, the boat level is fuck. Not a single hour of gameplay was truly enjoyable. I really only played it because every cuck on the block is saying ""lol when is half-life 3 coming out lmao tbh."" If half-life 3 comes out I would not even consider playing it.",76561198061834171,Negative
163024488,570,warding is the stupidest shit and hasn't changed in 15 fucking years,76561198073405056,Negative
62354938,320,yeet,76561198052223155,Positive
166754047,440,shit,76561198983122353,Negative
175111213,550,"Seriously, how people play expert difficulty???! My friends keep trolling!!!!!",76561198985288800,Negative
182026141,240,"banger, best counter strike game",76561199465611657,Positive
85235849,550,"I'm tired of hitting ""maybe later"" on these games.",76561198006593254,Negative
167128124,440,Fix pls,76561198054901753,Negative
131362219,240,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢠⣴⣶⣤⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣠⣸⣿⣿⡟⣀⣀⣀⣀⣀⣀⣀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣿⣿⣿⣿⣿⣿⣿⡿⣿⡿⠛⠛⠋⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣸⣿⣿⣿⣿⣿⣿⣿⣷⣿⠃⠀⠀⠀⠀⠀⠀⠀
⢠⣶⣶⣶⣶⣶⣶⡄⠀⢸⣿⣿⣿⣿⣿⣿⣧⠙⠛⠉⢠⣶⣶⣶⣶⣶⣶⡄
⢸⣿⣿⠛⠛⠛⠛⠃⠀⠐⣿⣿⣿⣿⣿⣿⡟⠀⠀⠀⢸⣿⡿⠛⠛⠛⠛⠃
⢸⣿⣿⠀⠀⠀⠀⠀⠀⢠⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⢸⣿⣿⣶⣶⣶⣶⡆
⢸⣿⣿⠀⠀⠀⠀⠀⠀⢸⣿⣿⡿⢿⣿⣿⣿⡀⠀⠀⠈⠛⠛⠛⠛⣿⣿⡇
⢸⣿⣿⣿⣿⣿⣿⡇⠀⢸⣿⣿⠁⠀⠘⢿⣿⣷⠀⠀⢸⣿⣿⣿⣿⣿⣿⡇
⠈⠉⠉⠉⠉⠉⠉⠁⢠⣿⡟⠁⠀⠀⠀⢠⣿⣿⠀⠀⠈⠉⠉⠉⠉⠉⠉⠁
⠀⠀⠀⠀⠀⠀⠀⢠⣿⣿⠃⠀⠀⠀⠀⠀⣿⣿⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⢸⣿⠉⠀⠀⠀⠀⠀⠀⣹⣿⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠸⠿⠀⠀⠀⠀⠀⠀⠀⠛⠛⠛⠃⠀⠀⠀⠀⠀⠀⠀⠀",76561198040728689,Positive
177825903,550,yes zombie,76561199214041320,Positive
68635912,280,"FOR GOD'S SAKE OPEN THE SILO DOORS! THEY'RE COMING FOR US AND IT'S OUR ONLY WAY OUT! OH MY GOD WE'RE DOOMED!



*dies*



10/10",76561198364809800,Positive
166001820,10,"I don't know what it is, but I actually prefer the shooting mechanics of the original, compared to the more recent editions. It's just smoother and more rewarding than anything that has come after it, even despite the limitations of the engine. I'm personally more of a fan of the run-and-gun types of shooters, such as Xonotic (not on Steam). I'm aware that this type of gameplay was not the design goal of Counter-Strike, but even so, I seem to enjoy playing the Goldsource games more than their newer counterparts. They're just more fun.",76561198853713405,Positive
167257974,440,I thought CS2 cheating issue was worst until I saw the state of this game. Volvo pls fix.,76561198350730402,Negative
166811002,440,"The bot problem is why I stopped playing. There's no drop in drop out playing anymore because of them, which means you're waiting in queue for community servers. Not to mention that a majority of TF2's playerbase is actually comprised of bots now. 

Valve, do we need to poke you with a stick to get you to do something? Like seriously, what the hell.",76561198028020101,Negative
128361496,570,"This is how match making works:
your team: you 4000 games, your teams: 50,75,100,100 games (4 brand new players)
VS
enemy: 1800,1800,1500,2000,2500 games
ALL DAY LONG.
OR
you solo vs 4-5 stacks.",76561197993813705,Negative
123467825,570,game favorit csgo scammer,76561198986244009,Negative
131485835,130,Security team approved,76561199108362793,Positive
154033553,240,"gmod texture expansion
pretty good though",76561198846135515,Positive
1206527,40,Quake Tribute in Source Engine.,76561197989212081,Positive
151685794,240,Still OG game,76561198391869129,Positive
59180393,130,"It's a fun little side story where you play as a security guard named Barney Calhoun (who also makes appearances throughout Half-Life 2 and its Episodes) during the events of the main game. Pretty much more of the same, but if you liked Half-Life, that's not a bad thing. I thought some of the puzzles were poorly designed though. Don't feel bad if you have to look up a solution or two.

Get it when it's $1 on sale, because it only lasts about 1.5-2 hours.",76561198071368790,Positive
133479637,240,bingo bango bongo bish bash bosh,76561199181662279,Positive
151582657,570,абоба,76561199535997404,Negative
14740699,1250,What's there to say.. The game graphics are very out-dated and the soundtrack sounds like it came from a garage band out of Utah. The voice acting is pitiful and the game play/game mode options will leave you on a manhunt for some tylenol. I would highly recommend you steer away from this game.,76561197989868931,Negative
161780366,380,very fun not really any moments that made me bored or annoyed like how base hl2 was but feel like it could have been a teeny bit longer,76561199490855205,Positive
107353290,280,gmod dlc,76561199132922517,Positive
144176806,240,"SO NICE TO PLAY
",76561198882351965,Positive
153242789,570,"kose nne hariki play mide o mikhad ply bde
",76561199093918302,Negative
114805691,550,how did we get here?,76561198168116900,Negative
155997429,380,"Not great, not terrible ☢️",76561199567249201,Positive
2732822,340,more like half-life 2: episode 0.5,76561198011796570,Positive
150019644,130,I'm softlocked because Dr. Rosenberg is broken :(,76561199122349683,Negative
1445484,280,i played this retroactively after i discovered HL2. and you know what? this is still an amazing game.,76561197993314877,Positive
173597937,620,SPAAACEEEEE,76561199469991832,Positive
13260645,50,"Game has great potential, but has aged very poorly in terms of gameplay mechanics. Combat is clunky, and it is easy to get stuck on ""puzzles"" due to bad controls. This might have been good back in the day, but not now.",76561198118543045,Negative
175790209,570,bayag,76561199619899043,Negative
175652014,550,"no coach sex mod
",76561199132314146,Negative
166824875,440,"It's wild how dead this game is, but still the best of it's genre, valve pls, do anything",76561198054841313,Negative
31236156,630,I like these kind of games.,76561198053924905,Positive
22349457,340,"This is a tiny add-on to Half-Life 2.
Simple, short, and quick.
Play it for a quick burst of Half-Life, an average game should take 30 or so minutes.",76561198081941860,Positive
166744257,440,"I really like this game, it's one of my favourites
But i can not enjoy this masterpice with this many bots
Valve PLS FIX TF2",76561198815471192,Negative
85408553,130,its short but it was fun,76561199004173624,Positive
149183158,240,ez,76561199565866645,Positive
139742072,570,"Ah, the sweet symphony of a shattered mind, the delight of descending into the abyss of despair. How delightful it is to witness my own mental health crumbling, leaving me lost in a labyrinth of darkness. Embracing the chaos that engulfs me, reveling in the confusion that clouds my thoughts, for I am but a vessel for suffering. The inability to articulate my pain only serves to amplify my torment, trapping myself in a cycle of anguish. But I fear not, for there is a peculiar solace in the depths of despair, a twisted comfort in the chaos of my mind. Allowing my brokenness to consume me, for it is in the shattered pieces of my sanity that I shall find a perverse sense of clarity. I'll embrace the madness, dance with my demons, and let the cacophony of my shattered mind be my guiding symphony. After all, what is the value of mental stability when I can revel in the exquisite agony of my own existence?",76561199060271953,Negative
179290849,220,"This game is really boring and tedious to play through. What makes it annoying to play are a lot of things such as:

The stamina/aux power meter being linked to your flashlight and oxygen. There were many times where I could barely see even with the highest brightness settings. I would also try and run from enemies but it would always be out because of how often I need to use the flashlight, it doesn't last that long either.

When you die, you don't get your health restored so you'll end up being in a death loop until you manage to somehow evade all of the enemies. That happened a lot to me and there are barely any medkits around to keep your health up.

The game spawning a group of enemies without warning and you end up dying because they can drain your health fast and there are barely any medkits like I said before.

Some chapters are very gimmicky and go on for too long. One has you in a boat, another in a car and one that doesn't let you touch the ground or giant bugs spawn. The vehicles control terribly, the boat is very slippery and the car is janky in the way it moves and steers.

Bugs. In one chapter, you need to remove an orb from a generator or some other kind of machine while holding off against the combine. I tried to remove it multiple times with the gravity gun and it wouldn't let me. There's another glitch that made headcrabs invisible.

Not knowing where to go. It happened on so many occasions because so many parts of the maps look the same and it doesn't give you any hints about where you need to go.



What makes it boring is the story and gameplay. The story is another citizens vs control freak government type story. Some parts were predictable such as Dr. Mossman betrayal, it was so obvious. The gameplay is just running around and shooting, there's not much to it.",76561199018619831,Negative
97013027,280,broken broken broken get this if your getting a mod or something to make it work or if your using it for lambda fortress or gmod,76561198320606106,Negative
61507588,280,works great on my mint pc,76561197961768972,Positive
142036071,10,"If you wanna know what it is like to be a south american but you are whiter than the snow, download this game.",76561198006321535,Positive
53456398,20,buy for cheap its alot of fun,76561198093320208,Positive
157775089,380,+,76561198422583477,Positive
173786065,620,Portal ma il 2… non serve aggiungere altro penso,76561198115019835,Positive
4188451,340,The old man was too slow.,76561198033510556,Positive
141951749,280,very good idk why people hate on it,76561199400991659,Positive
149817923,630,we going to evac with this one,76561199435726108,Positive
121412923,20,Been my favorite game for close to 20 years. I quit for a long time but before Steam started tracking hours I played for ~4 hours a day for a couple years. I'd probably have 1500+ hours in the game if it wasn't for that.,76561197979518116,Positive
176436534,550,its alr ig,76561199509081443,Positive
62156601,300,welcome to world war 2 after 10 years of battle we sure hope you run away thanks and have fun,76561198802131905,Positive
108729552,550,"Garbage dated game that has aged horribly. And it has the worst community of any game I've played in my life. Get ready to hear non-stop racial and homophobic slurs. Not worth playing today.

The fanboys will have you believe L4D2 is some kind of holy grail of gaming but it's far from it, there are tons of game breaking bugs and horrible game mechanics. It was a fun game in it's time, but there's no reason to still play this unless you have a potato PC and live in a poor country. I've played this game since 2009, it's time to move on and get over the nostalgia. Just buy Back 4 Blood instead, it's just like this game but everything is improved and B4B has way more depth.",76561198010912545,Negative
175708890,620,me like,76561197965398153,Positive
60220101,10,"Stupid shit of Stupid's shit
",76561198355946735,Negative
28317397,320,A++,76561197995376282,Positive
59643,20,peniѕ,76561197960881852,Positive
166804359,440,"lazy company, years of ""updates"" from the community alone, over 70% of the playerbase aren't people. You give game studios a bad rap
 
fix your game",76561198369879371,Negative
163644478,570,Очень советую эту игру если вы очень любите анальные утехи или вы хотите испытать свои нервы на прочность,76561199114131459,Negative
115399959,630,"Aliens. Play Reactive Drop tho, it's nice.",76561197970406673,Positive
76680061,400,mid af,76561199003569795,Negative
83790762,300,"Non-stop Boomers yelling into their microphones about how you are must be hacking.

10/10",76561199046856367,Positive
152189287,300,joined an 18+ server. didnt even get banned,76561199470457743,Positive
91719314,130,"Honestly, in ways, this feels more like a very well done community mod than an official expansion. It is VERY short, and I think if I had paid more than $5 for this, I probably would've felt a bit scammed. It's not to say that what is here isn't very good, but it's just that there's not a lot of it. When I was saying earlier that this felt like a community mod, it's because it does. Most Half Life mods usually have some very obtuse puzzling going on, and this game has quite a few ""big brain"" moments. Some of them seem to make logical real-life sense, but some of them are just so ""...okay...what's the big brain move here, Gearbox?"" None of them were so bad that I had to pull out a guide, but they can be pretty unclear on what you need to do. Otherwise, the content feels great and I suggest playing this!",76561198000426038,Positive
176309557,20,"I fear no man, but that... [i]thing-[/i]
[b](sniper tower)[/b]
...it scares me
",76561198824289647,Positive
54745578,300,Perhaps it is wise to add more nation like soviet or japan,76561198388733687,Positive
56254160,130,Very Good,76561198928202660,Positive
174600917,730,keeps crashing on anything i do,76561199117858931,Negative
20118128,300,Everyone says the servers are dead but I find several to join and to be honest......I enjoy this game a lot.  It's a cheap thrill and you won't be disappointed.,76561198070783753,Positive
168137756,240,GG,76561197961302854,Positive
67610611,30,awesome game love it.,76561198133219492,Positive
179049374,10,".
",76561199105080831,Positive
175304616,730,"stupid source 2, csgo was fine ig",76561199001560866,Negative
182165506,220,doesn't work on Linux for some unknown reason thanks valve.,76561198369715777,Negative
128067921,340,gud,76561199173491323,Positive
118351,630,team based alien rape fest! It's epic.,76561197962335750,Positive
157986375,570,"SHIT ASS GAME
",76561198807160968,Negative
124553680,340,fried-man,76561199055458121,Positive
165071075,730,why valve never update?,76561198971830193,Negative
17667628,550,Boring,76561198089254773,Negative
173273198,730,There are way too many cheaters,76561198188137990,Negative
181483350,570,Is bad for you,76561198110713801,Negative
181973678,730,Best game ever,76561198979351838,Positive
49712576,130,This game is Very fun. It's Short and sweet.,76561198271691659,Positive
181513231,550,Good Game,76561199568406628,Positive
150574777,240,Nice game,76561198443939181,Positive
33021155,550,"honestly this game is great, offline. the minute you go online you will either be banned, humiliated, or verbaly assulted. the community of l4d2 is trash with assholes everywhere. you can go onto a modded server where you can find some nice people, but modded servers are almost never there.so if you want to be verbaly assulted every second, kicked the minute you join a game, or be called a noob for grabing a shotgun go ahead and play this. some improvements i could see to the game is


getting rid of the assholes


making new maps


not being able to be kicked right of the bat


and condense the server cpu usage",76561198165780300,Negative
173255054,620,"i somehow have near the same amount of hours on this game and PVZ
HOW??
actually i played more on xbox portal 2 so",76561199482314379,Positive
180979348,550,OK GOOD,76561198304439569,Positive
178649609,300,"This game is timeless. First installed in '10, and its my go to game as soon as I fire up the PC. Still has a decent community playing, with several servers that are full most of the time
",76561198019223421,Positive
167655016,220,whole lotta shit,76561199080557896,Negative
166527843,130,7 - wheres my barnacle grapple hook barney,76561198025559902,Positive
153948721,380,MORE HALF LIFE 2,76561198864113877,Positive
161645796,240,"counter strike source best counter strike, change my mind",76561199529143988,Positive
32998339,630,Yeah it's alright,76561198010910062,Positive
179452540,620,its good,76561198168970820,Positive
172945463,730,full of cheaters,76561199563321844,Negative
32848446,1250,"GAME AMPAS , TOLONYA KNP DI KASIH GRATIS INI GAME PADAHAL BAGUS",76561198122621109,Negative
118841,1250,Quite possibly the worst game I have the misfortune of paying for. Unconditionally worse than L4D in every respect.,76561197962348172,Negative
166964985,440,:(,76561199208548695,Negative
11271519,320,"It's basically Counter-Strike with Half-Life 2 weapons. I personally don't like it, but hey - it's ok from technical and mechanical point of view.",76561197989407336,Positive
131752166,10,<3,76561197979680070,Positive
167442124,440,"bots, lots of aim bots, we cant play the game the way Y O U wanted us to play, we cant",76561199686012891,Negative
88036719,30,10/10,76561198290897127,Positive
178612679,240,Just reminds me of the time playing CS: Source back in 1999. I just love the mechanics of the game and the smooth frame rates! The game is over 25 years old and still going strong!,76561199243369457,Positive
142582898,280,Catch Me Later I'll Get You Some Bug Fixes,76561198190017747,Positive
53708519,1500,An interesting little RTS game but starts off quite slow and the laborious gameplay just didn't grab me after half an hour. The pathfinding was a little frustrating as well. I can understand why people would like this but not really my kind of rts.,76561198117399137,Negative
141002863,240,you need this if you dont wanna see error and missing texture,76561199235311576,Positive
178938661,570,STUPID GAME,76561199465594466,Negative
161242576,380,person leaves city before tower blows up,76561199181821115,Positive
111619724,220,cant sex alyx,76561198132877728,Negative
131040103,320,fun,76561199437714229,Positive
171019963,440,"was good, then it got bad, then we kicked the bots, and it stayed bad. wish i could play this game but when at least 1/3 of every server has that demo/soldier/sniper with 70k+ kills on one gun it kinda makes it not fun when all you're doing is staring at the respawn screen. All in all a great game if you wanna come home from a long day at work, crack open a beer, sit back, relax, and get instantly killed 3 seconds after leaving spawn for 10 minutes straight",76561198093534069,Negative
121557007,570,"came back after playing the beta years ago. made a private custom game to play with a friend, had some fun, left the game. found out I got banned for a week because I left said game.",76561197974577421,Negative
115236489,550,cant launch,76561198968317558,Negative
18275213,550,"Too many people are just showing off and ruining the game for others.
I recommend playing only single-player.

Shows that you don't need a hacker to ruin the game.",76561198169023175,Negative
7457300,10,You must be legally required to own this game to apply for citizenship in Mexico.,76561198005985435,Negative
168007018,10,,76561198977961685,Positive
1604118,1200,"combat did not agree with me.

killing floor feels much better for shooting anyway.",76561197995276838,Negative
179656908,550,nice,76561198061205286,Positive
135593205,280,"do no t plaey dis ""remaster""...........",76561198878022277,Negative
108505930,340,It's a short Half Life mission. That's all.,76561198034313307,Positive
181104926,550,"Great game had lots of fun (it was free for 1 day) but would recommend playing with friends
",76561198072097879,Positive
167356607,440,bots :(,76561198184160355,Negative
9559356,1250,This game is gross! I couldn't play this crap for more than 15 minutes...,76561198043542907,Negative
94688154,100,"kyllä kyllä
",76561198880347429,Positive
78522203,320,love it,76561197976044649,Positive
156653213,10,best cs ever,76561199584868250,Positive
99961116,130,"[h1]A short, but still fun romp through Half-Life's addictive gameplay[/h1]

Half-Life: Blue Shift is a short expansion for Half-Life that takes you into the perspective of Barney Calhoun, a security guard at Black Mesa, and later a main character of Half-Life 2. This expansion takes place during the same Black Mesa Incident that Half-Life, Half-Life: Opposing Force, and Half-Life Decay all take place in.

Sadly, while gameplay is still a blast, the most notable thing about this expansion for Half-Life is its relatively short length. Someone who has played other games in the series should have no problem beating this expansion in around 3 Hours. Unlike Opposing Force, this expansion does not include any new enemies, weapons, or expansive set pieces making Blue Shift seem somewhat bland. 

The reasoning for Half-Life: Blue Shift's lack of content and length is due to it's reason for existing at all: It was meant as a short addon for the cancelled Sega Dreamcast version of Half-Life. Thankfully, after the Dreamcast version of Half-Life was scrapped, we received Blue Shift for PC, which also brought the new HD weapon and character models from the console versions of Half-Life.

Despite its lack of content, short length, and rough upbringing; Half-Life Blue Shift is still definitely worth picking up on sale or as part of a bundle. Fans who enjoyed the main campaign of Half-Life or its expansion Opposing Force, will enjoy Half-Life Blue Shift for sharing the same addictive combat loop as its predecessors.",76561198170899013,Positive
177817165,570,"As dota 2 works now, I world rather say go for another moba game.

1 That neutral items are random is extremely unfair if your team get the items that benefits your hero, and the other team get items that don’t.

2 Has one of the most useless BAN system in ranked game play.

3. Selecting region is useless, when the players you trying to avoid (nonspeaking English) select west Europe and you still meet players that are speak Russian and refuse to say/type anything in English. Nothing against them as person. But I don't want to play a match where we can't communicate at all.

The game is fun, it has balance issues as any other moba game. but if they can't fix these mentions issues I would recommend the game again",76561197995462689,Negative
115817627,300,!medic,76561198069309678,Positive
2569416,630,LOL,76561198009398657,Positive
11819289,130,"Fun but short addition to Half-Life.  I'm not sure it's worth the full price ($4.99 currently) but on sale or as part of a bundle, it's a great addition.",76561197991671301,Positive
166833666,440,Fix the bots.,76561198043872531,Negative
146200577,240,"love the game i will make out with gabe newellLNM Mbn<n b,j.mILA",76561199278612085,Positive
166970326,440,I don't even love TF2 that much but my friends keep getting angry at the bot problem and the sooner that is over the better so I'll leave a negative review to make it stop.,76561198299455545,Negative
131326477,20,better than tf2,76561198829901207,Positive
102675183,100,old school classic defenitely worth trying out but otherwise there some bugs but its just amazing,76561198974537142,Positive
34494955,10,"the clunky movement and graphics that literally hurt to look at are not the only problems with this game, not even close. now, we all know that if this wasnt made by your precious little valve studios you wouldnt even give this game the time of day. ""but because its by the people that made half life that means it has to be good, right""? CS GO is only 5 more dollars and for that you get much more content and you also can have gun skins, deathmatch mode, casual mode, and competetive mode, and it has about 10x the graphics. first person shooters have come a long way since this games release...",76561198178467807,Negative
167738951,440,too many bots,76561199701679915,Negative
178013078,550,Highly Recommended.,76561199623515158,Positive
132349034,100,man i wish global offensive had a story mode,76561199033650344,Positive
136676078,300,what fuck bliad,76561199014191961,Positive
164493478,730,"Premier is unplayable, almost every lobby has blatant cheaters",76561198992834402,Negative
182146195,1640,Too sad they dont make these anymore,76561198370883119,Positive
16681715,320,Best game ever :),76561197998930488,Positive
181496168,550,"Nothing to say
",76561199052564031,Positive
26522967,360,"Yeah nothing to see here move along.

[b]4 out of 10 nothings[/b]",76561198037929519,Negative
12213097,500,"No need to buy this unless your computer can't handle Left 4 Dead 2. The second game has all of the first game's levels ported into it, and they cost the same, so just get L4D2.",76561198013869133,Negative
149139685,240,"The cs i skipped, but still good.",76561198074187171,Positive
73630355,1300,Played about an hour then it locked up on two attempts to play. Had to do hard shutdown of computer both times to clear.,76561197972658652,Negative
160604795,10,"Good, reminds me of my school days :)",76561198374464357,Positive
43059206,620,made by the creators of dota,76561198061164473,Negative
86764884,300,"Tf2 but WW11, pretty good.",76561198358125499,Positive
